id,name,address,city,state,mode,lat,lng
a6e25dea-5499-4114-a0c1-ea56e095c723,St. John's in the Wilderness Episcopal Church,Eagles Mere Ave,Eagles Mere,PA,sanctuary,41.4111469,-76.583501
f7531156-bc9b-4636-806c-b275b9f75ee0,Brady's Bend Overlook,State Rt 68,East Brady,PA,sanctuary,40.9881,-79.6052
53d01b9f-a440-4247-b711-4e638941393c,George Taylor House,54 N 3rd St,Easton,PA,theophany,40.6926,-75.2093419
51fa5ee7-dbe1-4d4a-9b05-7309a61262d9,"Getter's Island — Delaware River, Easton","Delaware River, north of Easton",Easton,PA,theophany,40.6952,-75.2015
b12e9b70-18ac-4150-9ae1-82864d6fb8b5,State Theatre Centre for the Arts — Easton,453 Northampton St,Easton,PA,theophany,40.6915938,-75.2124225
0dfa5b67-7638-4cd9-908e-8b01f53e5cf9,Old Cambria County Jail,110 Sample St,Ebensburg,PA,theophany,40.4861401,-78.7247149
0da70cc7-2705-4add-a765-e4beb632f8c4,The Ghost Town of Beula,Beula Rd,Ebensburg,PA,theophany,40.4735,-78.7562
3316ba2b-6e1c-45ea-9a59-d616017b41d3,The Wittel Farm (House of Prayer),1753 Mill Rd,Elizabethtown,PA,both,40.1597748,-76.612897
a762ec6d-ed57-4c26-8443-9be9935e6c63,Ephrata Cloister,632 W Main St,Ephrata,PA,both,40.1834058,-76.1886636
97780f13-ea4a-4313-b7b1-64c803ccf63e,Cathedral of St. Paul,134 W 7th St,Erie,PA,both,42.1277715,-80.0866056
2ac66430-d7ac-48a9-ad87-2fc9de11c8a8,Erie Cemetery (Witches Circle),2116 Chestnut St,Erie,PA,both,42.1122706,-80.0846428
0819c23f-37b0-444a-90cc-18fbb850e56c,Mercyhurst (Old Main Tower),501 E 38th St,Erie,PA,both,42.1064169,-80.0518954
5834ed06-73ad-4a9f-b331-6cc2cb408230,Misery Bay (War of 1812 Site),Presque Isle State Park,Erie,PA,both,42.1544654,-80.1197308
e49ef390-d988-4d31-b106-fd395957ef66,Mount St. Benedict Monastery,6101 E Lake Rd,Erie,PA,both,42.1783036,-79.9742442
095cfecd-3691-4442-983b-ed3d1a727eae,Presque Isle (Gull Point),301 Peninsula Dr,Erie,PA,both,42.1100765,-80.1543454
f9b9aa7b-3b80-484d-87ce-8561831af0a3,The Brewerie at Union Station,123 W 14th St,Erie,PA,both,42.1208163,-80.0822027
8f040d66-88b1-40c0-8f35-832b47054c38,Watson-Curtze Mansion,356 W 6th St,Erie,PA,both,42.1267874,-80.0935798
c44676ec-a5d6-439d-b117-98852f3fcdda,Wintergreen Gorge,3399 Cooper Rd,Erie,PA,both,42.124767,-79.996392
f75278bc-f208-456c-9096-f3585e0303ff,Forksville Covered Bridge,Bridge Street over Loyalsock Creek,Forksville,PA,both,41.4884019,-76.5999517
efc15874-8282-44c4-923c-dd62c294166d,World's End State Park – Loyalsock Canyon Vista,"Cabin Bridge Road, PA Route 154",Forksville,PA,both,41.4596,-76.5758
6c09c20f-d2bf-462a-8a6c-b1bfa25df050,Cowans Gap Overlook,6235 Aughwick Rd,Fort Loudon,PA,both,39.9949706,-77.9246827
6dafa24b-e37d-4ee7-bef6-f7118c905557,Venango County Courthouse,1168 Liberty Street,Franklin,PA,sanctuary,41.3970242,-79.8275296
d2b9167f-625c-4b9e-8eb2-4a3b6cb2699a,Garards Fort (Massacre Site),Garards Fort Rd,Garards Fort,PA,both,39.8138749,-80.064715
779ea20d-e909-4127-b3cb-9378d08190fa,Bake Oven Knob,Bake Oven Rd,Germansville,PA,both,40.713409,-75.7136515
7f802fdc-57bd-41bb-a532-5b8f0b227db9,Bilger’s Rocks,1921 Bilgers Rocks Rd,Grampian,PA,both,40.9940886,-78.5919811
304d4c15-bf16-4d83-ba46-4a851a51e4d6,Historic Hanna's Town,809 Forbes Trail Rd,Greensburg,PA,theophany,40.3456,-79.5085
7489edaf-eb15-4a24-98c4-8b6df9c38116,Grove City College — Ketler Chapel,100 Campus Dr,Grove City,PA,sanctuary,41.1559,-80.0839
aa73e396-542d-4142-8861-3945c1b2cc93,Harmonist Labyrinth,224 Mercer Rd,Harmony,PA,sanctuary,40.8037795,-80.1248593
7dae7ef3-d8ea-4938-adc5-bc8ff11830f0,Harmony Society Cemetery,224 Mercer Rd,Harmony,PA,theophany,40.8037795,-80.1248593
45a7a298-7dbb-438e-a9a1-b8efcad2eb30,The Seven Gates of Hell,Hallam Rd (Trout Run Area),Hellam,PA,theophany,40.0056,-76.6022
048098ba-5a09-4c21-b4dc-db15b2b332b9,Shenango River Lake & Dam Recreation Area,"Shenango River Lake, Corps of Engineers Rd",Hermitage,PA,sanctuary,41.2589,-80.432
8c3cdf77-ea4a-46cf-9ac0-b52d5a0b3d77,Honesdale Ghost Tour – Downtown Historic District,"Central Park, Main Street",Honesdale,PA,theophany,41.5762,-75.2616
5acc13e1-0415-4802-ab80-5ef9a61940b7,Wayne County Old Stone Jail – Jail Tales Tours,Main Street,Honesdale,PA,theophany,41.5796072,-75.259279
01b2a957-7e9a-4bd7-b18e-c9c9dd7cb0d4,Hop Bottom Cemetery,Turnpike Road,Hop Bottom,PA,theophany,41.7032,-75.7623
8aa92b56-33f5-435f-9548-fcf703179920,Graeme Park — Keith House,859 County Line Rd,Horsham,PA,theophany,40.1976848,-75.1157637
a3f87439-d210-4098-8575-cef788234647,Community Chapel of Hesston,5789 Orchard Rd,Huntingdon,PA,both,40.445208,-78.077981
f949121c-4c02-4411-9f54-448aca8f9ef1,Greenwood Furnace (Old Ruins),15795 Greenwood Rd,Huntingdon,PA,both,40.6517609,-77.7545391
997d7115-80c5-4c8d-9885-f446ad802b54,Miracle Church (Manifestation site),1292 Old Route 119 Hwy N,Indiana,PA,both,40.6438039,-79.1337928
07a409bf-2328-4c74-867a-f5e479fb3ff3,Bushy Run Battlefield,1253 Bushy Run Rd,Jeannette,PA,both,40.3551,-79.6253
ed8fc963-107d-4e83-afd6-741b0f458550,Mount Carbon Overlook,100 Main St,Jim Thorpe,PA,sanctuary,40.871894,-75.736949
3835a1fe-3635-4d2f-a498-761c0f177589,The Old Jail Museum,128 W Broadway,Jim Thorpe,PA,theophany,40.8634207,-75.7490086
003cb460-ad01-4c8e-aecd-3c2a62b414b6,Kecksburg UFO Site,Water St & Meteor Rd,Kecksburg,PA,theophany,40.1848,-79.4611
a9878c43-522a-4e5a-bf93-8f8fda9f663a,Old Kennett Friends Meetinghouse,1180 Meetinghouse Rd,Kennett Square,PA,sanctuary,39.8543,-75.6791
d5bf8890-608a-47f9-a3b2-7967d2b39de5,Valley Forge National Historical Park — Washington Memorial Chapel,1005 W Valley Forge Rd,King of Prussia,PA,both,40.1027,-75.4504
098b0618-cae8-4c9c-91c7-c54173039066,Central Market (Early Morning),23 N Market St,Lancaster,PA,both,40.0382651,-76.3064831
b90778e5-6d80-4949-aaad-26875d094fa2,Landis Valley Village,2451 Kissel Hill Rd,Lancaster,PA,both,40.0925455,-76.28034
cbc459b5-3ce8-48ae-a452-4b92e794c7eb,Saint James Episcopal Church,119 N Duke St,Lancaster,PA,both,40.0403045,-76.3039429
8072c4b6-0970-4d2b-8d82-61aa790f000c,The Ticking Tomb,1570 Sharpless Rd,Landenberg,PA,theophany,39.7365,-75.7765
e711970d-7386-44f2-b0da-06aaa3595768,Saint Vincent Archabbey,300 Fraser Purchase Rd,Latrobe,PA,sanctuary,40.2929,-79.4018
7d0846cf-c7f2-41ea-abe6-1e16afdf4f90,Governor Dick Park (Tower),3283 Pinch Rd,Lebanon,PA,both,40.2373466,-76.4586258
fcb8e13d-476a-4f1c-8fac-2ab363d584c4,Negley Park Overlook,418 Cumberland Rd,Lemoyne,PA,sanctuary,40.2500725,-76.8977145
7cefad61-87ac-4ca2-9a5f-6cc2f16b9682,Bucknell University – Rooke Chapel,"Moore Avenue, Bucknell University",Lewisburg,PA,sanctuary,40.9569,-76.8849
7f55407b-8b5d-452b-bc23-5843f469da9f,Lewisburg Federal Penitentiary (USP Lewisburg) – Historic Exterior,Route 15,Lewisburg,PA,theophany,40.9687468,-76.8761434
16412793-1e50-4ea1-a716-209f7487eb2b,Slifer House Museum,1 River Road,Lewisburg,PA,theophany,40.9643,-76.8823
04d8fd32-806a-4184-b5da-dc1408db7bac,Lewistown Historic District — Old Courthouse,Main St & Market St,Lewistown,PA,sanctuary,40.5987,-77.5714
f4bd13d5-9d61-4cae-a4eb-ece02c559c4e,Lewistown Narrows & Juniata River,PA-322 along Juniata River,Lewistown,PA,sanctuary,40.5993,-77.5716
51787cf1-c5d7-440f-b6bc-9ca02bb7cfab,Gurnsey Hollow Cemetery,Gurnsey Hollow Rd area,Limestone,PA,theophany,41.905,-79.152
f7b47e4c-cf09-4f14-9615-eb2db9f9a9ab,Pymatuning Spillway,12318 Hartstown Rd,Linesville,PA,both,41.631,-80.4403
f75e116a-b235-44ac-828b-3b1a198c2d07,Farrandsville Iron Furnace,3223 Farrandsville Rd,Lock Haven,PA,theophany,41.1917,-77.525
2c313e21-d768-41cd-972a-a1a2a2077cfd,Prince Gallitzin's Crypt,321 St Marys St,Loretto,PA,sanctuary,40.5034,-78.63
d0f56267-3508-4302-ab89-1886c1d226e6,St. Peter’s Church in the Great Valley,2475 St Peters Rd,Malvern (near line),PA,sanctuary,40.0811,-75.5204
38d3d97f-6416-4d23-b27f-364d363aba5c,Loyalsock State Forest — Haunted Forests of Masten,"Masten vicinity, off SR 4001",Masten,PA,theophany,41.4378,-76.7957
838fa4f6-fec6-41a5-943b-0dc16a4b961c,Mercer County Courthouse & Historic Square,112 Mercer County Courthouse,Mercer,PA,sanctuary,41.2278,-80.2434
d61e113e-d177-4c17-80b5-292ca9a34525,General Wayne Inn,625 Montgomery Ave,Merion,PA,theophany,40.0091837,-75.2535745
f59fdc99-9b8f-4ae0-af6c-0548e26dcdbc,Grey Towers National Historic Site,151 Grey Towers Dr,Milford,PA,sanctuary,41.3270911,-74.8176595
f4ba62e3-9d48-43f6-bcbc-72f337180b24,Fallingwater,1491 Mill Run Rd,Mill Run,PA,both,39.9382383,-79.4473901
77325356-297c-4a56-92b7-dbb809cf2cb6,Standing Stone Trail — Mifflin County Ridges,Trailheads off US-322,Milroy,PA,sanctuary,40.7117,-77.5946
0fa29599-11b1-4bfd-a2bf-704539654a99,Montrose First Baptist Church,12 Church Street,Montrose,PA,sanctuary,41.8338115,-75.8805824
e72d25e6-2d99-4610-9250-4253dec342a5,Salt Springs State Park – Cathedral Hemlock Grove,Salt Springs Road,Montrose,PA,both,41.8348,-75.5617
d8f3a033-bfbf-46dd-b7f5-9a3ca0fd74f2,Susquehanna County Historical Society and Free Library,2 Monument Square,Montrose,PA,sanctuary,41.833704,-75.876461
265a543a-8d1e-4f10-ba6d-1d8c552baa57,"Haunted Vista – Rattler Mountain, Tioga State Forest","Route 287 (trailhead), near Antrim",Morris,PA,theophany,41.5622,-77.2947
095d8a0c-0e9f-4565-a695-39ca2216d6d4,Kinzua Bridge State Park — Viaduct Ruins & Gorge,296 Viaduct Rd,Mount Jewett,PA,both,41.7595,-78.587
69f62c7f-593b-482b-bcd0-3e315935272f,Thousand Steps Trail (Contemplative),US-22,Mount Union,PA,both,40.3845217,-77.8822199
610f584c-2ebf-4e27-b42b-95ecc2ed5d8e,Codorus Furnace,Codorus Furnace Rd,Mount Wolf,PA,both,40.0531,-76.6586
11bd089e-c929-4c21-bb60-dceaa5bba558,The Hooded Graves,Mt. Pleasant Cemetery,Mt. Pleasant,PA,theophany,40.1575414,-79.548251
32358821-d05f-470b-a247-8c702369592b,Concrete City (Ruins),Front St,Nanticoke,PA,both,41.1853894,-75.9821913
ce7ec566-04d5-4064-b6b3-4d3b4b9e5bae,Haunted Hill View Manor,2801 Ellwood Rd,New Castle,PA,both,40.972245,-80.3142384
3defbd59-c778-4782-bfb9-87ff3e2de3ca,Scottish Rite Cathedral,110 E Lincoln Ave,New Castle,PA,both,41.0049719,-80.344625
844cfd0e-ba3a-4ef7-9713-a8ab07777a38,Westminster College (Old Main),319 S Market St,New Wilmington,PA,both,41.1182434,-80.3286896
c5a4f0f2-1e1e-4b11-a2dc-e1660ec6a001,Little Buffalo State Park (Shoaff’s Mill),1579 State Park Rd,Newport,PA,sanctuary,40.4587326,-77.16826
a606ea9c-50d3-4395-97c0-4687ca8366ce,Tunkhannock Viaduct (Nicholson Bridge),400 State Rt 11,Nicholson,PA,sanctuary,41.6221761,-75.7882677
2cc32afa-5a94-4afc-b733-ae0bb5775f45,Norristown State Hospital — Grounds,1001 Sterigere St,Norristown,PA,theophany,40.1195,-75.356
8329bc82-a570-4584-9ede-d3da1b74c7cd,Selma Mansion,1301 W Airy St,Norristown,PA,theophany,40.1215,-75.3456
e9ee028c-a552-415c-944c-930b76cca046,Hyner View State Park,86 Hyner View Rd,North Bend,PA,sanctuary,41.3265,-77.6235
db472d08-64ed-4133-b113-9475448b2ad5,Ohiopyle Falls (Ferncliff Park),124 Main St,Ohiopyle,PA,both,39.87009,-79.4930803
841ae3be-bced-4457-9bcf-eade89941e4d,Cornplanter's Grant Site and Grave – Oil City Area,"Cornplanter Bridge Road, near Warren/Venango County line",Oil City,PA,both,41.7205,-79.4412
c2118d10-23a6-4694-a422-1d8647dee3ae,Lake Wallenpaupack – Paupack Historical Area,Route 6 near Paupack,Paupack,PA,both,41.4368,-75.2218
6c688857-2348-467d-8d75-ed034e72d230,Christ Church Burial Ground,5th and Arch Streets,Philadelphia,PA,both,39.9517757,-75.1481345
d79e0a6d-9110-4402-a3cd-ea32778f5beb,Eastern State Penitentiary,2027 Fairmount Ave,Philadelphia,PA,theophany,39.9683406,-75.1726626
b5cd0c0a-5ad0-4e3e-855b-66eb21ab9a95,Black Moshannon Bog,4216 Beaver Rd,Philipsburg,PA,both,40.9121532,-78.056684
1a4cd062-7d7d-4e7e-ac48-b3fb521b1af9,Schuylkill Meetinghouse,37 N Whitehorse Rd,Phoenixville,PA,sanctuary,40.12103,-75.5019102
8d9d9f5d-4197-4dd1-bd9d-c82ff3050955,Pithole City Ghost Town,14118 Pithole Road,Pleasantville,PA,theophany,41.5238,-79.5814
c5e4bd82-b490-4d6f-903b-efb394487b71,Friendship Hill (Gallatin Estate),223 New Geneva Rd,Point Marion,PA,both,39.7807755,-79.9200728
229c0864-0fff-4b21-8e31-1c6f063ca6e5,Gobbler’s Knob,1548 Woodland Ave,Punxsutawney,PA,both,40.9318475,-78.9570232
7227b6e8-67bd-4d3d-8a73-377d42dd6c6e,Reynolds Tavern / Historic Reynolds Area,"Reynolds area, PA-258",Reynolds,PA,theophany,41.328,-80.171
82a58ddd-6911-4bd4-b540-966d72b5c82b,Captain Phillips’ Rangers Memorial,PA-26,Saxton,PA,both,40.21617,-78.2412968
c7190748-34fe-4289-afda-515be8e3c5e3,Hotel of Horror / Lake House Hotel,"Route 115, Saylorsburg",Saylorsburg,PA,theophany,40.9117894,-75.3474266
a136e16d-8b24-4fa8-9e93-a452f50427df,Trexler Nature Preserve,4935 Orchard Rd,Schnecksville,PA,both,40.6563302,-75.6175218
5e81c17d-9583-4ada-b2c5-1a742422ab2e,Basilica of St. Ann,1233 St Ann St,Scranton,PA,both,41.4022205,-75.6901443
1b0f4cc9-e1a7-437d-be93-05d74ac779ee,Catlin House (LHS),232 Monroe Ave,Scranton,PA,both,41.4058227,-75.6575799
00d6f794-ba8b-46a8-9e78-0390a2c29241,McDade Park (Coal Mine Tour),1 Bald Mountain Rd,Scranton,PA,both,41.413617,-75.708249
7912a4fd-8b7d-4831-8d90-ad923fc74be2,Nay Aug Park (The Gorge),1901 Mulberry St,Scranton,PA,both,41.4006277,-75.6442084
80ac8831-0f57-4826-a001-436bec357fbd,Scranton Cultural Center,420 N Washington Ave,Scranton,PA,both,41.4107403,-75.6600197
eef03b1f-00e4-4af3-80cf-4b12f201b81b,The Colonnade,401 Jefferson Ave,Scranton,PA,both,41.4140782,-75.6527275
28e44fcd-48f7-4a68-b529-252eb891c2a8,Spirit of the River / Isle of Que,Isle of Que,Selinsgrove,PA,sanctuary,40.7954692,-76.8571104
50d6fa4e-adc4-4a41-a8e3-3e11a70820b6,Mercer County Historical Society — Buhl Mansion Area,209 E State St,Sharon,PA,theophany,41.2326,-80.501
35cc75fd-55ea-4790-beca-edd0fbc7ec2e,Rehmeyer’s Hollow (Hex House),Rehmeyer's Hollow Rd,Shrewsbury,PA,theophany,39.7831,-76.6661
9d4d2fd3-8ba3-47d7-aab3-4d003dbf5ea9,Lehigh Gap Nature Center,8844 Paint Mill Rd,Slatington,PA,both,40.7841565,-75.6090353
d7846c00-7144-4931-8bf7-8240cdb8a99d,McConnells Mill,1761 McConnells Mill Rd,Slippery Rock,PA,both,40.9529199,-80.1703082
253ba8d8-cbd2-46ce-badf-e9c105b8e26b,Old Jail Museum — McKean County,502 W King St,Smethport,PA,theophany,41.8065,-78.444
3ecd0bcf-b169-40df-8885-027cd6aac7f1,Smicksburg Amish Country (Quietude),PA-954,Smicksburg,PA,both,40.86931,-79.1384899
d6f2785a-c184-4fbc-944a-493ef8426c8c,Pennhurst State School & Hospital,1205 Commonwealth Dr,Spring City,PA,theophany,40.1728,-75.5465
23b33ee6-bfe9-4806-b5b6-0031980e353a,Middle Creek Wildlife Mgmt Area,100 Museum Rd,Stevens,PA,both,40.2711885,-76.250097
7b1a0c3f-2c34-4a8f-a77f-3a25e45fcafe,Flight 93 National Memorial,6424 Lincoln Hwy,Stoystown,PA,sanctuary,40.0985388,-78.9520453
7ef5182b-c046-466f-bf0b-c88acb9fed2c,Susquehanna River Confluence (Fort Augusta),1150 N Front St,Sunbury,PA,both,40.8758069,-76.7920937
7ae536c5-2b47-4377-9cc2-6672c6d486ba,Pocono Summit Lake / Camelback Mountain Area,PA-940 / Camelback Mountain,Tannersville,PA,theophany,41.0488,-75.3175
0666e6bd-17ff-47d3-aee0-8178c1a1cbd3,Tidioute Overlook – Allegheny National Forest,"Allegheny National Forest, off SR 3005",Tidioute,PA,both,41.7007,-79.3856
62b1639e-31be-4baf-8610-830b2cb514ae,Drake Well Museum and Park,202 Museum Lane,Titusville,PA,sanctuary,41.6112843,-79.6582735
6dba2f68-f9d3-4cfa-b760-3e4d2c1d0e55,Mount St. Macrina,500 W Main St,Uniontown,PA,both,39.905073,-79.73746
88fa60bb-7bcf-42ad-aedc-7e5dd072eebf,Ringing Rocks Park,Ringing Rocks Rd,Upper Black Eddy,PA,both,40.5594,-75.0744
02ea2c0b-b5d8-4b26-b7b7-195bb0019eff,Kinzua Dam and Reservoir Overlook,"Kinzua Dam, Route 59",Warren,PA,both,41.8083,-79.0053
0b596484-5ea6-4b7c-a69c-327e8149c34e,LeMoyne House Museum,49 East Maiden Street,Washington,PA,theophany,40.16812,-80.2431516
b750540c-44f2-4ba0-a25a-e096d19f5c3b,Grave of the Unknown Soldier,1112 River Rd,Washington Crossing,PA,both,40.3039555,-74.8811402
309defcd-6b79-4832-8853-5410a8e8fe22,"Katy's Church (Former), Washingtonville",Washingtonville Rd area,Washingtonville,PA,theophany,41.0769,-76.6803
e34f1555-541a-4371-9c22-df59ded79638,Corpse House (Salem Church),Salem Church Rd,Waynesboro,PA,both,39.7513464,-77.6318441
fc5c02da-6d5b-4ba4-b158-03fce1a74916,Memorial Park,220 Memorial Park Dr,Waynesboro,PA,both,39.7495008,-77.5784521
ac77e0b7-b59c-435b-ae95-4184d51b4e0b,Renfrew Park (Contemplative Trails),1010 E Main St,Waynesboro,PA,both,39.7503013,-77.5664635
afa59040-ce93-460a-aaa2-54582e5bd035,Greene County Historical Society,918 Rolling Meadows Rd,Waynesburg,PA,both,39.8890465,-80.1243197
098f1824-8786-489c-adbc-ba01fd84d106,Saint Ann Cemetery,N Morris St,Waynesburg,PA,both,39.8985945,-80.1884725
bb705a99-f645-43cf-b372-460cc58c3c8a,Dagus Mines,Near Caledonia Pike,Weedville,PA,theophany,41.258,-78.435
1189c0f2-02bf-42f7-87fc-876069525ced,Pine Creek Gorge (Pennsylvania Grand Canyon) – Leonard Harrison State Park Overlook,4797 PA-660,Wellsboro,PA,both,41.7491619,-77.2989815
d35ce2b2-574b-4ab6-9b44-3fda4dcf1f1e,Wellsboro Tioga County Friends of the Library / Wellsboro Area Library,Nichols Street,Wellsboro,PA,sanctuary,41.7582153,-77.3018194
4821bfe7-8342-493a-a660-1dd20adb06e1,Birmingham Friends Meetinghouse,1245 Birmingham Rd,West Chester,PA,both,39.9058641,-75.5938896
a02099dd-4066-4866-977e-6fb38434c0e3,The Smurl House (Site),24 Chase St,West Pittston,PA,both,41.323272,-75.802808
a3efae93-694c-4923-a2bd-5341afcfa7e9,Dorflinger Glass Museum and Wildflower Sanctuary,Long Ridge Road,White Mills,PA,sanctuary,41.5688,-75.1706
f46a904d-b4e8-4139-89de-8d2ec400b365,River Common (Wilkes-Barre),River St,Wilkes-Barre,PA,both,41.2467429,-75.8866967
b0d49838-dfc8-4287-8581-65bc13c81140,Seven Tubs Nature Area,900 Bear Creek Blvd,Wilkes-Barre,PA,both,41.2469351,-75.8377357
033490c2-4293-4bb2-85e4-7c84a34923dd,Hexenkopf Rock,Hexenkopf Rd,Williams Township,PA,theophany,40.6141476,-75.2475839
10cc6bad-ad57-41c9-9b67-6843bad1eae9,Thomas Taber Museum — Lycoming County Historical Society,858 W Fourth St,Williamsport,PA,theophany,41.2401,-77.0282
8f66e8fe-ad08-44fe-b7d7-e1263a0b0003,Wildwood Cemetery,Wildwood Cemetery Rd,Williamsport,PA,theophany,41.2418,-77.0011
64a4fae9-3906-4cea-b509-bca91e426391,Hans Herr House (Cemetery),1847 Hans Herr Dr,Willow Street,PA,both,39.9795344,-76.2621277
6ced4ce8-f908-420a-b821-5230062a8fbf,Hans Herr House (Longhouse),1847 Hans Herr Dr,Willow Street,PA,both,39.9795344,-76.2621277
b16d5b84-3cf2-4e39-80e0-3ae5ef388404,York Friends Meeting House,135 W Philadelphia St,York,PA,sanctuary,39.963037,-76.7316867
